MES;CLIENTE;LINEA_RENOVADO;PLAZO_RENOVADO;FLAG_VENTA;USO_LINEA_TOTAL_TC_T2;USO_TRIM_LINEA_BBVA;NR_ENTIDADES_TOTAL_T2;DIFF_NRO_ENTIDA_TOTALES_T2_T12;SDO_CONSUMO_T2;RESENCIA_OFERTA_PLD_RENOVADO;Ahorro_Sldo_Bco_T1;PConsumo_Sldo_Bco_T1;SDO_BCO_tot_sm_pasivo_Bco_6M;EDAD;SEXO;EST_CIVIL;ANTIGUEDAD_MES;REGION;FLAG_LIMA_PROVINCIA;SUELDO_ESTIMADO;CUBRIR_DEUDA_CONSUMO_SF_RENOVA_PLD
201505;176;23270;48;0;;;1;0;12601.25;20;1740;25226;29305.5;33;M;S;163;LIMA CENTRO;1;3820;0.541523
201505;177;13000;24;0;0;0;1;0;4957.95;21;3678;10436;15897.16667;34;M;S;85;LIMA ESTE;1;3840;0.38138
201505;178;36400;36;0;;;0;0;;21;7560;34504;28914.83333;33;M;S;49;SUR;0;6597;0
201505;179;39000;48;0;0;0;2;0;17101.21;;14558;34942;3096.333333;34;M;S;119;CENTRO;0;2172.15;0.438492
201505;180;17420;36;0;0.005885;0;2;2;10017.06;11;272;20444;2098;36;M;C;12;NORTE;0;2462.89;0.575032
201505;181;26152;30;0;0;0;1;0;4706.58;6;26644;9580;23949.33333;33;F;S;105;LIMA ESTE;1;6294;0.17997
201505;182;26325;36;1;0.432187;0;3;-1;34945.34;;172;14988;173;57;M;C;219;SUR;0;3141.43;1.32746
201505;183;42099;48;0;0.095085;0;4;-1;29597.92;;73652;55220;48840;37;M;S;131;LIMA CENTRO;1;10830;0.703055
201505;184;53950;36;0;0.318771;0.502781;4;2;81232.8;;0;138334;1525.166666;32;M;S;135;LIMA MODERNA;1;2500;1.50571
201505;185;23660;36;0;0.626602;0.785786;3;0;20596.67;21;1786;21710;8450.333333;34;M;S;117;LIMA SUR;1;2876;0.870527
201505;186;23400;36;0;0;0;1;4;13669.46;11;18304;27588;6459.666666;34;M;S;87;CENTRO;0;2780;0.584164
201505;187;26000;24;0;0.168589;0.137897;1;-1;16840.48;15;20688;26618;21077.83333;33;F;S;134;LIMA MODERNA;1;9500;0.64771
201505;188;20800;24;0;;;1;1;11796.95;6;21706;24250;34887.16667;33;M;S;18;SIERRA CENTRAL;0;3533;0.567161
201505;189;6240;36;0;0.24326;0;3;-2;10788.17;6;242;7372;160;34;M;S;101;LIMA NORTE;1;1664;1.72887
201505;190;39000;42;0;0.220403;0;2;-1;34898.74;11;2324;65134;5425.333333;33;M;C;62;CALLAO;0;5206;0.894839
201505;191;8450;24;0;0.195081;0.236569;2;-1;14847.86;15;5520;14974;14116.83333;32;F;S;43;LIMA MODERNA;1;3501;1.75714
201505;192;3900;12;0;0.195053;0;2;-1;1469.5;11;2432;1142;14126.5;33;F;S;62;LIMA NORTE;1;3236;0.376794
201505;193;20345;36;0;0.29722;0;4;-2;88208.88;21;14178;8164;5881.666666;33;F;S;35;OESTE;0;475;4.33565
201505;194;13886;36;0;;;4;-2;12650.37;6;1062;19162;10394.5;35;M;C;32;LIMA SUR;1;1840;0.911016
201505;195;43680;36;0;;;1;0;12833.78;21;105426;27296;111633.8333;36;M;C;94;SIERRA CENTRAL;0;9246;0.293813
201505;196;13000;12;0;;;1;-1;6556.55;6;1068;13290;24337.66667;34;M;C;152;SIERRA CENTRAL;0;3657;0.50435
201505;197;6500;12;0;0;0;1;-1;933.74;15;2116;2748;2126.333333;33;F;S;34;NORTE;0;2550;0.143652
201505;198;32500;24;0;0;0;1;0;19394.42;;676;40370;1123.833333;34;M;C;65;SUR;0;6904;0.596751
201505;199;23400;24;0;0.087098;0.178271;1;1;21778.2;;10904;42660;11936;33;M;S;98;LIMA MODERNA;1;9283;0.930692
201505;200;2600;24;0;0.000048;0.050167;1;1;1220.88;;2808;2968;1367.833333;36;M;S;60;LIMA MODERNA;1;2973;0.469569
201505;201;3000;12;0;0.284;0.3415;1;0;1123.2;6;176;1528;140.5;36;M;S;92;LIMA ESTE;1;4557;0.3744
201505;202;6500;18;0;0.976521;0;2;-1;8235.35;;1400;7524;16951.16667;33;M;S;58;LIMA ESTE;1;2239;1.26698
201505;203;13000;24;0;0.335573;0;3;-1;8905.84;8;17322;6838;27598.33333;32;M;U;59;CENTRO;0;3056;0.685064
201505;204;9100;36;0;0;0;1;1;846.4;10;0;1886;896;36;M;S;37;ORIENTE;0;1502;0.09301
201505;205;9555;36;0;0.881428;0.735238;1;0;6107.43;5;912;10992;6757.166666;33;M;S;61;LIMA MODERNA;1;2174;0.639186
201505;206;21634;36;0;0.490758;0;2;0;18659.01;21;2130;17532;1553.666666;33;M;S;35;LIMA NORTE;1;4084;0.862485
201505;207;23423;36;0;0.601818;0.490606;2;0;20754.28;;1282;31916;905.5;33;M;S;49;NORTE;0;2986;0.886064
201505;208;22100;36;1;0;0;1;1;194.16;18;0;17192;0;33;F;C;57;SIERRA CENTRAL;0;3588.18;0.008785
201505;209;12545;36;0;0.110461;0.119794;1;2;6416.43;15;152;11396;638.833333;32;M;S;118;LIMA NORTE;1;2698.52;0.511473
201505;210;3900;36;0;0.437727;0;2;-1;3108.04;15;344;4290;7455.333333;35;M;S;71;ORIENTE;0;1493;0.796933
201505;211;13000;36;0;0.196656;0.148776;2;0;15355.98;20;1106;4758;1763;32;M;S;40;LIMA CENTRO;1;5701;1.18123
201505;212;26455;48;0;0.006423;0;2;0;9550.63;21;4940;19770;5861.5;33;M;C;84;NORTE;0;5090;0.361014
201505;213;3900;24;0;0;0.014568;1;1;1054.67;18;8442;2118;12366.66667;35;M;S;139;LIMA NORTE;1;1766;0.270428
201505;214;19500;36;0;;;1;0;10254.23;21;2644;21122;5855.166666;32;M;S;61;CENTRO;0;4100;0.525857
201505;215;20020;30;0;0.191609;0;3;-2;9065.2;21;7046;15822;5202.333333;32;M;S;83;CENTRO;0;4581;0.452807
201505;216;10400;36;0;0;0;1;0;5906.16;11;1620;11838;9195.666666;32;M;S;43;CENTRO;0;1969;0.5679
201505;217;18597;36;0;0.431492;0.453596;4;-1;27845.71;13;7902;0;19416.33333;33;F;S;87;CENTRO;0;5036;1.49732
201505;218;11368;18;0;0;0;1;0;5877.47;15;460;12796;6341.333333;32;M;S;99;LIMA SUR;1;2334;0.517018
201505;219;12171;24;0;0;0;0;1;;18;1358;0;3507;33;M;C;66;SUR;0;906;0
201505;220;5709;12;0;0.045161;0.07931;1;2;980.35;21;0;0;2081;33;F;S;70;LIMA MODERNA;1;668;0.17172
201505;221;13000;36;1;0.038111;0.048601;3;0;8973.82;15;4360;14260;21221;33;M;C;100;SUR;0;2343;0.690293
201505;222;18200;36;0;0.259829;0;2;0;3905.83;21;4;5250;47.666666;35;M;S;39;LIMA SUR;1;3029.31;0.214606
201505;223;6000;36;0;0.187281;0.029365;3;0;6230.41;15;982;906;2133.833333;32;F;S;97;LIMA CENTRO;1;2251;1.0384
201505;224;21060;36;0;;;1;0;3733.15;21;556;7996;599.833333;35;M;S;95;LIMA ESTE;1;3034;0.177262
201505;225;5200;24;0;;;4;-4;7875.28;18;60;5616;5427.833333;33;M;S;87;CENTRO;0;1707;1.51448
201505;226;58500;36;0;;;1;0;31911.79;11;2110;64792;2661.5;34;M;S;58;CENTRO;0;6547;0.5455
201505;227;13000;36;1;0;0;1;0;305.34;11;2378;620;5849.166666;33;M;S;109;CENTRO;0;3220;0.023487
201505;228;19500;24;0;0.03613;0;4;-1;12411.46;;562;23242;16285.33333;34;M;S;90;LIMA NORTE;1;6079;0.636485
201505;229;3250;24;0;0;0;2;-1;2748;6;4;3956;2243.666666;32;F;S;57;CALLAO;0;2070;0.845538
201505;230;5850;36;0;;;2;0;3653.69;15;2;6372;4595.333333;34;F;S;93;LIMA MODERNA;1;1500;0.624562
201505;231;13000;12;0;0.167149;0.298083;1;2;22312.57;15;2620;39132;63065.16667;34;F;S;71;LIMA MODERNA;1;12984;1.71635
201505;232;17132;36;0;;;1;0;6604.35;21;430;13942;12137;32;M;U;24;LIMA NORTE;1;3410;0.385497
201505;233;6500;24;0;;;1;0;2727.19;21;3484;5670;1428.666666;34;M;C;86;CALLAO;0;3523;0.419567
201505;234;13000;36;0;0;0;1;0;3945.61;21;908;8348;20362.66667;34;F;S;82;OESTE;0;2244;0.303508
201505;235;29770;36;0;0;0;1;0;2582.41;6;4;5170;4;36;M;S;29;SUR;0;1800;0.086745
201505;236;36400;36;0;0.357525;0;3;1;22992.59;21;700;32826;16669.66667;32;M;S;44;LIMA CENTRO;1;7594;0.631664
201505;237;26000;36;0;0.178275;0;2;1;8888.86;21;18556;15868;8074.333333;32;M;S;60;OESTE;0;3546;0.341879
201505;238;3609;9;0;;;1;-1;963.44;20;416;1794;3166;34;M;S;23;LIMA NORTE;1;2217;0.266954
201505;239;19500;36;0;;;0;0;;11;124;22312;380.166666;65;M;C;159;LIMA ESTE;1;2806;0
201505;240;5200;12;0;0;0;1;-1;1101.74;21;106;2318;10432.83333;32;M;S;110;CENTRO;0;3190;0.211873
201505;241;21970;36;0;0;0;1;1;5088.38;20;3522;10280;7560;34;M;S;44;LIMA SUR;1;4886;0.231605
201505;242;13000;24;0;0;0;1;-1;6586.4;15;882;13382;22655.66667;33;M;S;159;SUR;0;4106;0.506646
201505;243;33893;12;0;0.124086;0;2;-2;16936.17;15;8548;34436;22661.66667;32;M;S;76;LIMA MODERNA;1;25376;0.499695
201505;244;7800;18;0;0;0;2;-1;4957.71;;11382;10072;11806.5;32;F;S;20;SUR;0;2000;0.635603
201505;245;19506;36;0;0;0;1;-1;11978.79;;350;24008;13643.16667;34;M;C;107;SUR;0;5300;0.614107
201505;246;19500;36;0;0.028307;0;2;-1;6946.18;21;1502;14420;1348;32;M;U;33;CALLAO;0;2084;0.356214
201505;247;6500;12;0;;;1;3;6795.58;11;0;0;0;33;M;S;28;CENTRO;0;2775;1.04547
201505;248;7150;36;0;0.47664;0;2;0;3995.73;11;356;6286;7435.333333;36;M;S;42;LIMA NORTE;1;2504;0.558843
201505;249;32731;36;0;0.000218;0;3;-1;18152.29;17;0;26370;0;33;F;C;26;LIMA SUR;1;4504;0.55459
201505;250;13000;12;0;0;0;0;2;;16;52982;0;69054.5;33;M;S;31;LIMA MODERNA;1;6620;0
201505;251;23806;24;0;0.460307;0;2;-1;16969.04;11;1982;29250;15409.66667;32;M;S;47;NORTE;0;3000;0.712805
201505;252;26000;36;0;;;1;1;15326.02;6;1360;31384;7065.333333;33;M;S;21;SUR;0;2906;0.589462
201505;253;26000;36;0;;;0;1;;3;27866;0;12337.5;33;M;C;164;NORTE;0;6644;0
201505;254;28298;36;0;;;1;0;15730.3;;0;32136;26140.25;32;F;C;157;LIMA NORTE;1;3493;0.55588
201505;255;6500;12;0;0.074941;0;2;-1;2342.71;20;4092;2990;18038;32;M;S;38;SUR;0;3477;0.360416
201505;256;16251;36;1;0;0;1;0;9541.43;6;156;19256;23241.66667;36;M;S;105;LIMA PROVINCIA;1;2014.97;0.587128
201505;257;19500;36;0;0.073437;0;2;0;8771.03;20;10092;17306;15992.5;32;M;S;43;SIERRA CENTRAL;0;3026.78;0.449796
201505;258;11113;36;0;0.035176;0;3;-2;3939.38;6;100;7882;18781.16667;32;M;S;34;LIMA NORTE;1;1840;0.354483
201505;259;13520;36;0;;;1;0;7644.05;11;466;15560;8322.5;34;M;C;94;LIMA SUR;1;4341;0.565388
201505;260;13000;36;0;0;0;3;1;6803.77;18;1472;13946;764.666666;35;M;C;191;LIMA ESTE;1;2243;0.523366
201505;261;7803;24;0;;;1;4;4156.33;12;228;6716;14790.33333;33;M;S;45;CENTRO;0;2321;0.532657
201505;262;7800;24;0;0;0.146341;1;-1;4478.45;;2436;9412;6780.5;36;M;S;71;CENTRO;0;2761;0.57416
201505;263;13000;24;0;0.257134;0.225031;4;0;37913.65;14;26;63052;78045.33333;33;M;S;119;LIMA NORTE;1;3019.8;2.91643
201505;264;13000;36;0;0;0;1;1;3609.35;;0;7238;0;36;M;S;85;ORIENTE;0;775;0.277642
201505;265;10790;36;0;0;0;3;-2;6215.93;15;6;12104;22413.16667;32;M;C;118;CENTRO;0;704;0.576082
201505;266;23400;48;0;0;0;1;0;9492.89;19;850;19000;4446.5;33;M;C;40;ORIENTE;0;7294;0.405679
201505;267;15925;36;0;0.119126;0.250961;2;0;9320.23;20;3358;16356;28392.5;33;M;C;77;NORTE;0;3697;0.585257
201505;268;19500;18;0;;;0;0;;11;1314;0;2444.666666;32;F;S;140;ORIENTE;0;10953;0
201505;269;12580;24;0;0;0;0;1;;7;7364;0;6613.666666;32;M;S;76;LIMA SUR;1;1500;0
201505;270;13000;24;0;;;1;0;5376.33;21;3910;11560;2354.666666;33;M;S;35;LIMA NORTE;1;3563;0.413563
201505;271;3900;12;0;0.149565;0.79873;1;1;2833.67;;442;4894;18105.16667;33;M;C;72;CENTRO;0;3366;0.726582
201505;272;15795;36;0;0;0;1;0;7627.83;21;8646;15344;7242;32;M;S;157;LIMA NORTE;1;4030;0.482926
201505;273;65000;48;0;0.404299;0.153479;3;0;34405.64;20;5192;59560;6234;32;M;C;25;CENTRO;0;11630;0.529317
201505;274;27248;48;0;0;0;1;0;14642;21;660;30094;29580.83333;33;F;S;90;LIMA NORTE;1;2781;0.53736
201505;275;13000;36;0;0.571;0.584833;1;2;7363.92;21;216;12662;19293;31;M;S;78;SIERRA CENTRAL;0;2239;0.566455
201505;276;6560;36;0;0.095073;0;1;1;3540.53;3;9540;0;10092.5;32;F;S;54;NORTE;0;2000;0.539714
201505;277;33897;48;0;0.027074;0;4;0;38161.5;15;1536;39608;2476.333333;32;M;S;81;LIMA CENTRO;1;10243;1.12581
201505;278;40347;36;0;0.2387;0;3;-2;29820.42;;1060;46358;2561.833333;32;F;S;27;LIMA CENTRO;1;1889;0.739098
201505;279;32500;36;0;;;1;0;17141.41;15;1498;34464;1525.5;37;M;C;134;SUR;0;2993;0.527428
201505;280;12458;24;0;0.126934;0;1;1;1352.87;11;452;0;505.333333;33;F;C;145;LIMA CENTRO;1;2276;0.108594
201505;281;13000;12;0;;;1;-1;5220.79;15;7418;11852;27668;32;M;S;86;SIERRA CENTRAL;0;7637;0.401599
201505;282;63570;36;0;0.46537;0.583589;1;0;20778.09;19;41762;37698;71528.66667;33;M;S;194;NORTE;0;7529;0.326853
201505;283;26000;24;0;;;0;0;;;3042;32284;3500.666666;32;F;C;106;LIMA CENTRO;1;5934;0
201505;284;22149;36;0;0.051843;0;4;-1;9566.19;;4890;25800;80136;32;M;S;70;LIMA MODERNA;1;11450;0.431901
201505;285;39000;48;0;0;0;2;0;23020.65;15;7426;43684;20752;33;M;C;73;LIMA ESTE;1;8356;0.590273
201505;286;16900;24;0;;;1;0;3608.14;12;75518;8340;112617;33;M;S;50;LIMA SUR;1;20731;0.213499
201505;287;39000;36;0;;;2;-2;28886.34;;26;48814;46;34;F;S;10;CENTRO;0;1103.1;0.740675
201505;288;13000;12;0;0.0672;0;2;-1;6044.21;;12340;12104;17407.33333;33;M;S;23;LIMA NORTE;1;3276;0.464939
201505;289;13520;36;0;0.350157;0.775833;2;1;4446.86;;682;0;1004.833333;33;F;C;95;LIMA SUR;1;7416;0.328909
201505;290;52000;36;0;0.008918;0.037179;3;-2;29946.15;11;79806;60578;106977.5;33;M;C;52;SUR;0;2124;0.575887
201505;291;32500;30;0;0.068931;0;4;-1;18856.94;18;11490;28378;21766.5;31;M;S;61;SUR;0;13761;0.580213
201505;292;6950;36;0;0.028873;0.223111;2;0;2573.1;19;1750;3982;5729.833333;32;M;S;59;LIMA SUR;1;2309.24;0.37023
201505;293;15600;36;0;0.074074;0;2;0;7695.42;21;3556;15014;14677.16667;34;M;S;82;LIMA NORTE;1;2084;0.493296
201505;294;13650;24;0;;;1;-1;6840.48;15;12802;14414;37277;33;F;S;66;LIMA MODERNA;1;3807;0.501134
201505;295;78000;48;0;0.056;0;2;0;34557.79;11;2264;68960;6482.666666;33;M;S;68;LIMA CENTRO;1;8294;0.443048
201505;296;15600;36;0;0.059285;0;3;-2;16199.05;15;2686;17556;28692.5;33;F;S;24;SUR;0;4521;1.0384
201505;297;15600;24;0;0.565618;0.758674;2;-1;7413.09;;3528;0;3259.833333;32;F;S;83;CALLAO;0;3833;0.475198
201505;298;1560;12;0;0.13289;0;3;1;5756.12;6;9418;0;2541.5;32;F;C;91;LIMA PROVINCIA;1;3400;3.68982
201505;299;3250;36;0;0;0;1;-1;1024.49;11;1434;2106;9922;33;M;S;81;LIMA ESTE;1;2239;0.315227
201505;300;13000;36;0;0;0;2;-1;5356.74;21;8732;9626;3333.666666;39;M;S;219;LIMA NORTE;1;3114;0.412056
201505;301;13000;24;1;0.298727;0;4;1;9181.17;10;14;14142;17304.16667;32;M;C;49;NORTE;0;2619.53;0.706243
201505;302;5873;36;0;0.067112;0;3;-1;4285;;62;7222;11255.33333;32;M;S;90;LIMA NORTE;1;1320;0.72961
201505;303;31893;36;0;0;0;0;1;;;0;0;0;32;F;C;40;CENTRO;0;660;0
201505;304;7410;36;0;0.348;0;2;0;3920.95;21;4340;7146;2087.5;32;M;S;97;LIMA ESTE;1;1429;0.529143
201505;305;13000;18;0;0.062215;0;2;-2;8953.7;;1442;15790;16233.16667;33;M;C;57;LIMA ESTE;1;5845;0.688746
201505;306;19500;36;0;0.002765;0.017835;3;2;31931.77;1;12840;8764;4317.5;33;M;S;107;SUR;0;5349;1.63753
201505;307;13000;36;0;0.032045;0.038106;1;0;8125.03;;9650;15720;15248;33;M;S;33;LIMA MODERNA;1;3446;0.625002
201505;308;7800;24;0;0;0;1;0;1532;21;2872;3624;16559.83333;32;M;S;78;NORTE;0;3581;0.19641
201505;309;9409;30;0;0;0.285615;1;0;3893.41;6;404;8354;3017;34;M;S;33;LIMA MODERNA;1;2779;0.413796
201505;310;13000;36;0;0;0;1;1;6884.81;18;0;14182;0;37;M;S;37;ORIENTE;0;2867.66;0.5296
201505;311;1950;12;0;;;1;-1;1160.99;;80;2390;3648.166666;31;M;S;105;CENTRO;0;1534;0.595379
201505;312;19500;36;0;;;1;1;9946.77;20;5440;20546;14069.33333;32;M;S;70;SUR;0;2300;0.51009
201505;313;3250;12;0;0.587737;0;2;-1;9585.32;11;1612;3186;9971.666666;33;M;C;68;LIMA NORTE;1;5081;2.94933
201505;314;15600;36;0;0;0;1;-1;9433.32;;16782;19216;19079.16667;33;M;S;36;SUR;0;2578.07;0.6047
201505;315;13000;24;0;0;0;1;0;4722.42;21;27014;9704;79603;32;M;S;148;LIMA BALNEARIO;1;2923.18;0.363263
201505;316;2730;12;0;0.044225;0.051475;1;0;314.09;19;3390;0;9955.166666;31;M;S;97;LIMA MODERNA;1;5699;0.115051
201505;317;19500;36;0;;;1;0;10574.15;15;284;21148;21647;32;M;S;112;LIMA PROVINCIA;1;2686;0.542264
201505;318;13000;36;0;0.194277;0;2;0;9182.57;11;956;11988;16762.66667;32;M;S;112;LIMA SUR;1;2537;0.706351
201505;319;19500;30;0;0;0;2;1;8173.96;11;1868;19022;26568.16667;32;M;C;96;LIMA NORTE;1;4000;0.419177
201505;320;2600;18;0;0.240596;0;2;-1;3756.49;;0;2986;1564.5;35;M;S;17;LIMA PROVINCIA;1;2643;1.4448
201505;321;13000;36;0;;;1;0;16825.38;18;226;34178;518.833333;33;M;C;130;ORIENTE;0;5060;1.29426
201505;322;26000;24;0;;;0;0;;11;1752;13120;1465;57;M;C;155;LIMA MODERNA;1;6783;0
201505;323;3900;18;0;0.539379;0;3;0;8799.87;18;5406;5554;21001.33333;32;M;C;103;LIMA NORTE;1;3954;2.25638
201505;324;6500;24;0;0;0;1;0;517.31;21;556;1230;8899.666666;31;M;C;81;LIMA NORTE;1;486;0.079586
201505;325;11367;24;0;;;1;0;6527.4;16;1588;10306;7537.666666;32;M;S;71;LIMA MODERNA;1;2247;0.574241
201505;326;20800;36;0;0;0;1;0;9998.39;21;1204;20084;5149.833333;32;M;S;65;LIMA NORTE;1;2389;0.480691
201505;327;10400;18;0;0;0;1;0;5985.14;6;914;12346;3672.166666;31;F;S;65;LIMA MODERNA;1;4464;0.575494
201505;328;9100;18;0;0.0745;0;2;-1;3601.22;11;1758;6062;5026.666666;31;F;S;62;LIMA SUR;1;6783;0.395738
201505;329;65000;48;0;0.24118;0;3;0;13892.09;18;0;38490;3793.166666;32;F;C;103;LIMA MODERNA;1;13877;0.213724
201505;330;16510;36;0;0;0;1;0;8966.67;11;8;18612;11579.66667;33;M;S;23;ORIENTE;0;2266.49;0.543105
201505;331;3900;12;0;0;0.307692;5;-2;3897.53;20;3086;2434;13646.33333;33;M;S;89;CENTRO;0;2249;0.999366
201505;332;12805;36;0;0;0;1;1;6784.22;18;3338;14064;24288.5;32;M;S;65;SIERRA CENTRAL;0;3267;0.52981
201505;333;3371;12;0;0.358265;0;2;1;5042.87;6;1050;3228;918.666666;32;F;S;32;CENTRO;0;1990;1.49596
201505;334;1300;12;0;0.062;0;3;0;2080.89;;572;1548;2613.5;33;M;S;13;LIMA SUR;1;2207.41;1.60068
201505;335;10925;18;0;0.395434;0.02125;2;0;5456.51;;1106;0;18425.5;34;M;S;69;LIMA NORTE;1;3607;0.499451
201505;336;11097;30;0;0.260659;0;5;-1;11931.4;;142;16020;551.666666;37;M;C;42;LIMA CENTRO;1;2196;1.07519
201505;337;20800;24;0;0;0;1;0;7555.73;18;54220;16174;44634.33333;33;F;S;117;CENTRO;0;5200;0.363256
201505;338;13000;24;0;;;1;0;6896.34;6;2860;14040;21387.66667;31;M;S;102;CENTRO;0;2284;0.530487
201505;339;11704;24;0;0.0886;0.231666;2;-1;7234.54;11;4174;13174;16662.33333;33;M;S;63;LIMA CENTRO;1;4160;0.618125
201505;340;14625;36;0;;;1;0;7068.05;;2304;14456;13164.66667;32;M;C;97;ORIENTE;0;2769;0.483285
201505;341;17477;36;0;;;1;-1;10710.66;;278;22090;14305.5;31;M;S;38;SUR;0;3099;0.612843
201505;342;71500;48;0;0.854871;0.834611;2;0;60547.98;;0;89370;42763.33333;31;F;S;129;LIMA MODERNA;1;9879;0.846824
201505;343;19500;36;0;0.56159;0.591136;3;0;9334.7;14;844;12208;11550.66667;32;M;U;42;SUR;0;4138;0.478702
201505;344;18590;48;0;0.370569;0.496767;2;0;15403.43;6;764;22128;12721.5;32;M;S;70;LIMA MODERNA;1;4927;0.828586
201505;345;13000;18;0;0.132159;0.056422;3;-3;8095.57;15;18;12698;3694.333333;32;M;S;22;CALLAO;0;1384;0.622736
201505;346;5200;36;0;0.347222;0;2;0;3685.22;6;15608;6134;11692.5;31;M;S;82;CALLAO;0;2825;0.708696
201505;347;13000;36;0;0.456991;0.606344;1;0;11805.71;;4214;13982;5904.833333;32;M;C;105;LIMA MODERNA;1;6949;0.908131
201505;348;52026;36;0;0;0;1;0;8292.52;15;7252;18108;6207.833333;32;M;U;89;LIMA NORTE;1;2452.35;0.159391
201505;349;2600;12;0;0.271422;0.515524;2;0;4200.7;1;738;3076;14455;33;M;S;67;LIMA PROVINCIA;1;1634;1.61565
201505;350;13000;24;0;0;0;2;0;11818.93;21;1194;6428;4649.5;32;M;S;51;SUR;0;3029;0.909148
201505;351;17680;36;0;0.057179;0.092758;1;2;10443.43;6;306;17632;397.4;31;M;S;106;NORTE;0;1800;0.590691
201505;352;3900;18;0;0;0;1;0;2096.92;6;346;4216;888.5;33;M;C;96;CENTRO;0;3990;0.537671
201505;353;13000;12;0;0.001736;0;4;-2;6965.58;6;5816;13970;10597;31;M;S;42;SUR;0;5980;0.535813
201505;354;6707;36;0;0;0;3;0;4104.12;6;118;4278;1140.5;31;M;S;88;LIMA PROVINCIA;1;1583;0.611915
201505;355;27487;48;0;;;1;0;17098.56;11;5924;47706;26422;32;F;C;79;ORIENTE;0;5094;0.622059
201505;356;20800;36;0;0.015253;0;4;-2;13681.86;6;29218;24394;26925;34;M;S;65;LIMA ESTE;1;7956;0.657781
201505;357;28600;36;0;0.582157;0.329169;2;0;18267.07;21;2010;14104;24961.16667;32;M;S;38;LIMA NORTE;1;4641;0.638708
201505;358;5720;24;0;0;0;1;-1;3014.6;6;2704;6042;10198.83333;34;M;U;92;NORTE;0;2171;0.527027
201505;359;44525;48;0;0;0;1;0;22954.39;1;4924;45952;4164.833333;32;M;D;48;NORTE;0;5375;0.515539
201505;360;26000;12;0;0.144236;0.130183;4;0;71943.77;20;6;115238;3687903.167;62;F;S;179;LIMA MODERNA;1;1050;2.76707
201505;361;10000;36;0;0.174588;0.333897;2;0;8900.6;15;698;13826;1082;33;M;S;63;LIMA SUR;1;4057;0.89006
201505;362;23660;36;0;0;0;2;-1;5907.96;21;0;9790;0;34;M;C;33;LIMA ESTE;1;349;0.249702
201505;363;17795;36;0;0.486709;0.76543;3;0;31083.44;;2300;21678;3316.333333;32;F;S;125;LIMA MODERNA;1;4629;1.74675
201505;364;1300;12;0;0.000579;0;2;0;690.08;;194;1536;768.333333;32;F;S;54;NORTE;0;1353;0.53083
201505;365;5200;21;0;0.188221;0;2;0;4117.77;11;646;4720;385;32;M;S;66;ORIENTE;0;3383;0.791878
201505;366;3900;12;0;0.004297;0.008563;1;-1;636.38;21;2912;1404;1436.333333;33;M;S;72;LIMA MODERNA;1;5999;0.163174
201505;367;78000;60;0;0;0.03325;2;1;42169.32;21;10680;85928;4765.333333;32;M;S;55;LIMA PROVINCIA;1;5441;0.540632
201505;368;13000;18;0;0.503243;0.113;2;-1;17785.13;11;5248;11364;3174.166666;32;M;S;103;LIMA NORTE;1;4881;1.36809
201505;369;2600;12;0;;;0;2;;20;724;0;5367.333333;32;M;C;32;CALLAO;0;2603;0
201505;370;13000;24;0;0.267008;0.828981;2;1;28868.45;21;3106;4742;48371.33333;32;F;C;79;CALLAO;0;6467;2.22065
201505;371;80000;48;0;0.089455;0.084106;1;1;33862.05;11;0;57318;38.666666;33;M;S;98;SUR;0;6075;0.423275
201505;372;16900;36;0;;;1;-1;10219.62;;548;20616;451.666666;32;M;S;19;LIMA PROVINCIA;1;1237.33;0.604711
201505;373;36400;48;0;0.773745;0.981185;4;0;131728.51;;1416;42064;6806.666666;32;M;C;88;LIMA MODERNA;1;10925;3.61891
201505;374;10403;36;0;0;0;1;0;3456.77;20;120;6930;12607.16667;38;M;U;128;LIMA PROVINCIA;1;4504;0.332285
201505;375;17810;36;0;0.022389;0.029;6;-2;9275.5;6;9304;14900;14992.33333;31;M;S;25;LIMA ESTE;1;4103;0.520802
201505;376;10000;36;0;0.025833;0;3;-1;7499.7;;16;15004;35.666666;34;M;S;40;LIMA NORTE;1;2389.99;0.74997
201505;377;13650;30;0;0.295652;0;2;-1;7170.45;13;28626;12970;51422.5;32;F;S;105;LIMA NORTE;1;2675;0.525307
201505;378;13000;24;0;0.012083;0;2;-1;7841.08;;32716;15788;27343.83333;31;F;S;104;LIMA ESTE;1;1959;0.60316
201505;379;14625;36;0;0;0;0;1;;18;3140;0;8431.333333;31;M;S;58;LIMA MODERNA;1;5963;0
201505;380;24700;36;0;0.486595;0;3;-1;23633.43;6;1698;29698;1520.833333;32;M;S;161;LIMA CENTRO;1;4816;0.956819
201505;381;13000;24;0;;;1;-1;48693.18;;2;98472;1.75;31;M;C;88;LIMA MODERNA;1;2969;3.74563
201505;382;4550;18;0;0;0;1;1;746.82;21;16416;0;15907.33333;32;M;S;93;SUR;0;3247;0.164136
201505;383;1300;36;0;0;0;2;0;1093.14;21;32;1348;163.166666;32;F;C;73;SUR;0;2024;0.840876
201505;384;52000;24;0;;;1;-1;28397.61;11;3462;59424;35653.66667;32;M;S;89;LIMA ESTE;1;6843;0.546107
201505;385;32500;36;0;0.038555;0.107314;4;-2;25597.63;11;292;37614;259.666666;32;F;S;99;LIMA CENTRO;1;2500;0.787619
